"year","weights","gender","educ","urban","income_int_dol","income_quint","WORRIED","HEALTHY","FEWFOOD","SKIPPED","ATELESS","RUNOUT","HUNGRY","WHLDAY","HH_size","employment","hours_work","WP23","WP60","WP68","WP69","WP70","WP16","WP18","WP61","WP63","WP65","WP67"
2017,1.00653499470861,1,2,2,895.642326995238,2,1,1,0,0,0,0,0,0,3,NA,NA,1,2,2,2,2,6,6,1,1,2,2
2017,0.702580410015022,2,1,2,1827.11034707029,3,1,1,1,0,0,0,0,0,2,1,2,1,1,1,1,1,4,4,1,1,1,2
2017,1.72201533093235,1,3,2,4299.08316957714,5,0,1,0,0,0,0,0,0,4,1,5,2,2,1,2,2,6,6,1,2,2,2
2017,1.72201533093235,1,3,2,2257.018664028,4,0,0,0,0,0,0,0,0,4,1,4,2,1,2,2,2,6,8,1,1,1,1
2017,0.815722511437543,1,1,2,1934.58742630971,3,1,1,1,0,1,0,0,0,2,NA,NA,1,1,1,2,1,4,4,1,1,1,2
2017,0.351290205007511,2,1,2,3224.31237718286,4,0,1,0,0,0,0,0,0,1,2,NA,2,1,2,2,2,1,2,1,1,2,2
2017,0.529815530498452,2,1,2,1612.15618859143,3,1,1,1,0,1,1,0,0,2,NA,NA,1,2,1,1,1,1,2,1,2,2,2
2017,1.27439792023194,1,1,2,2149.54158478857,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,7,1,1,2,1
2017,0.506018352333885,1,2,2,4299.08316957714,5,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,2,6,6,2,1,1,2
2017,0.529815530498452,2,1,2,2203.28012440829,4,1,0,0,0,0,0,0,0,2,1,5,1,2,2,2,2,6,8,1,1,1,1
2017,0.671023329805742,1,2,2,4299.08316957714,5,0,0,0,0,0,0,0,0,2,1,1,2,1,2,2,2,6,7,1,1,1,1
2017,0.246359090766247,1,3,2,4299.08316957714,5,1,0,0,0,0,0,0,0,1,NA,NA,1,2,1,1,2,6,5,1,2,2,2
2017,0.671023329805742,1,2,2,2149.54158478857,4,1,1,1,1,1,1,1,0,2,NA,NA,1,2,1,1,1,1,3,1,1,2,2
2017,0.435832745171319,2,2,2,4299.08316957714,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,1,2,2,6,7,2,1,2,2
2017,0.529815530498452,2,1,2,1612.15618859143,3,0,0,0,0,0,0,0,0,2,NA,NA,2,2,1,1,2,1,2,1,1,2,2
2017,0.326693086627033,1,3,2,4299.08316957714,5,0,0,0,0,0,0,0,0,1,2,NA,1,1,2,2,2,7,7,1,1,2,1
2017,0.506018352333885,1,2,2,2686.92698098571,4,1,1,1,0,0,1,0,0,2,NA,NA,2,1,1,1,1,2,2,1,2,2,2
2017,0.815722511437543,1,1,2,1622.90389651537,3,0,0,0,0,0,0,0,0,2,NA,NA,2,2,2,1,1,6,10,1,2,2,2
2017,0.702580410015022,2,1,2,2257.018664028,4,0,1,1,0,1,0,0,0,2,NA,NA,2,1,2,2,2,7,7,1,1,2,1
2017,1.40516082003004,2,1,2,1504.679109352,3,0,1,1,0,0,0,0,0,4,NA,NA,1,2,1,1,1,7,11,1,1,2,1
2017,1.18582372088221,1,2,2,5015.59703117333,5,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,3,9,1,1,2,1
2017,0.815722511437543,1,1,2,2471.97282250686,4,1,1,1,1,1,1,1,0,2,NA,NA,1,1,2,2,1,2,6,1,1,2,1
2017,2.16343444737728,1,1,2,601.8716437408,1,1,1,1,1,1,1,1,1,5,2,NA,2,2,2,1,1,6,8,2,2,2,2
2017,0.671023329805742,1,2,2,537.385396197143,1,1,1,1,0,0,0,0,0,2,NA,NA,2,2,2,1,2,5,5,1,2,2,2
2017,0.702580410015022,2,1,2,1074.77079239429,2,1,1,0,1,1,1,1,1,2,NA,NA,1,1,1,1,2,1,9,1,1,2,1
2017,1.02693062889677,2,2,2,2955.61967908428,4,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,5,7,1,1,2,1
2017,1.29151149819926,1,3,2,2866.05544638476,4,0,0,0,0,0,0,0,0,3,1,4,2,2,1,2,2,6,6,1,1,2,1
2017,0.671023329805742,1,2,2,2149.54158478857,4,0,0,0,0,0,0,0,0,2,1,5,1,2,1,1,2,4,9,1,1,1,2
2017,1.92588130657408,1,2,2,2149.54158478857,4,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,6,6,1,1,1,1
2017,0.815722511437543,1,1,2,3009.358218704,4,0,0,0,0,0,0,0,0,2,1,4,2,2,1,2,2,6,2,1,1,2,1
2017,0.925833975972551,2,1,2,3224.31237718286,4,1,1,1,0,0,0,0,0,4,NA,NA,2,2,2,2,2,4,4,1,2,2,2
2017,0.506018352333885,1,2,2,1612.15618859143,3,1,1,0,0,1,0,0,0,2,NA,NA,2,2,2,2,2,6,9,1,2,2,2
2017,0.702580410015022,2,1,2,2901.88113946457,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,1,2,2,6,6,1,2,2,2
2017,1.40516082003004,2,1,2,859.816633915428,2,0,0,0,0,0,0,0,0,5,1,4,2,1,1,2,2,6,9,1,1,2,1
2017,0.625434392095801,2,2,2,2149.54158478857,4,1,0,1,0,0,0,0,0,5,2,NA,2,1,2,2,2,7,8,1,1,1,1
2017,0.608995493780016,2,3,2,3439.26653566171,5,0,0,0,0,0,0,0,0,3,1,4,2,2,2,2,2,8,9,1,2,2,2
2017,0.702580410015022,2,1,2,4191.60609033771,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,2,7,9,1,1,1,1
2017,0.529815530498452,2,1,1,2149.54158478857,4,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,2,7,8,1,1,2,1
2017,1.67755832451435,1,2,1,2866.05544638476,4,0,0,0,0,0,0,0,0,6,1,5,2,2,1,1,3,6,9,1,1,1,1
2017,0.504113053120224,2,1,1,2901.88113946457,4,0,0,0,0,0,0,0,0,1,NA,NA,1,2,1,2,2,8,9,1,1,2,2
2017,1.97637286813702,1,2,1,982.647581617632,2,1,1,1,NA,0,0,0,0,7,2,NA,2,1,2,2,1,3,7,1,1,1,1
2017,2.16343444737728,1,1,1,644.862475436571,1,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,6,7,1,1,1,1
2017,0.407861255718771,1,1,1,6448.62475436571,5,1,1,1,1,1,1,1,0,1,NA,NA,1,1,1,1,2,8,5,1,2,2,2
2017,1.55230015757674,1,1,1,2686.92698098571,4,0,0,0,0,0,0,0,0,4,1,3,2,1,2,2,2,3,12,1,1,2,1
2017,1.51233915936067,2,1,1,806.078094295714,2,1,1,1,1,1,1,1,0,4,2,NA,1,2,1,1,1,9,11,1,1,2,1
2017,0.462916987986276,2,1,1,2149.54158478857,4,0,1,1,0,0,0,0,0,3,NA,NA,2,1,2,2,2,6,8,1,1,1,1
2017,1.24159098352683,2,1,1,429.908316957714,1,1,0,1,0,0,0,0,0,4,1,4,2,1,2,2,2,5,9,1,1,2,1
2017,0.671023329805742,1,2,2,1612.15618859143,3,0,0,1,1,1,0,1,1,2,1,2,2,1,2,2,2,6,12,1,3,2,1
2017,1.51233915936067,2,1,2,2579.44990174628,4,1,1,1,0,0,1,1,0,4,1,4,2,1,1,2,2,7,9,1,1,2,1
2017,0.671023329805742,1,2,2,1289.72495087314,2,1,1,1,1,1,1,1,0,3,1,5,2,2,2,2,2,1,1,1,2,2,2
2017,1.34204665961148,1,2,2,2955.61967908428,4,1,0,0,0,0,0,0,0,4,1,4,2,2,1,2,2,7,9,1,2,1,1
2017,1.97637286813702,1,2,2,3070.7736925551,4,0,0,0,0,0,0,0,0,7,1,5,2,1,2,2,2,8,9,1,1,2,1
2017,0.794723295747679,2,1,2,752.339554676,2,1,1,1,1,1,1,1,1,4,NA,NA,1,1,1,1,1,1,1,1,1,2,2
2017,0.442124622711233,1,2,2,NA,5,0,0,0,0,0,0,0,1,1,1,3,2,1,2,2,2,8,9,1,1,2,2
2017,1.63144502287509,1,1,2,1203.7432874816,2,0,0,0,0,0,0,0,0,5,2,NA,1,2,1,1,2,1,11,1,2,2,1
2017,1.05387061502253,2,1,2,5732.11089276952,5,0,0,0,0,0,0,0,0,3,1,2,2,2,1,1,2,7,9,1,1,2,3
2017,0.435832745171319,2,2,2,4299.08316957714,5,0,0,0,0,0,0,0,0,2,1,4,2,1,1,1,2,8,9,1,1,2,1
2017,0.326693086627033,1,3,3,NA,5,0,0,0,0,0,0,0,0,1,1,1,2,1,2,2,2,9,9,1,1,2,1
2017,0.999938815847874,2,3,3,3761.69777338,5,0,0,0,0,0,0,0,0,4,1,3,2,2,1,2,2,8,11,1,1,1,1
2017,0.861007665466174,1,3,3,2686.92698098571,4,1,1,1,0,0,0,0,0,2,1,5,2,1,1,1,2,4,9,1,1,1,1
2017,0.287161980016185,2,2,3,10747.7079239429,5,0,0,0,0,0,0,0,0,1,1,5,2,1,2,1,2,6,9,1,1,2,1
2017,1.65545464470244,2,1,3,1719.63326783086,3,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,10,11,1,1,1,1
2017,0.424377330708816,2,3,3,6986.01015056286,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,11,11,1,1,2,1
2017,1.3263738681337,1,2,3,3582.56930798095,5,0,0,0,0,0,0,0,0,3,1,5,2,1,2,2,2,9,10,1,1,1,1
2017,0.827727322351222,2,1,3,2794.40406022514,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,1,2,2,8,10,1,2,2,1
2017,0.506018352333885,1,2,3,2686.92698098571,4,0,1,1,0,0,0,0,0,2,NA,NA,2,1,2,2,2,5,5,1,1,2,1
2017,1.02693062889677,2,2,3,1773.37180745057,3,0,0,0,0,0,0,0,0,4,2,NA,2,1,1,1,2,8,10,1,1,1,1
2017,0.749954111885905,2,3,3,2507.79851558667,4,0,0,0,0,0,0,0,0,3,1,4,2,1,2,2,2,6,9,1,1,1,1
2017,0.435832745171319,2,2,3,4836.46856577428,5,0,0,0,0,0,0,0,0,2,1,4,2,1,1,2,2,6,6,1,1,1,1
2017,0.216343444737728,2,2,3,3009.358218704,4,0,1,1,0,0,0,0,0,1,NA,NA,1,1,2,2,1,6,9,1,1,2,1
2017,0.424377330708816,2,3,3,6448.62475436571,5,0,0,0,0,0,0,0,0,2,1,4,2,1,2,2,2,8,7,1,1,2,1
2017,0.815722511437543,1,1,3,5911.23935816857,5,0,0,0,0,0,0,0,0,2,1,4,2,1,2,2,2,8,8,1,1,2,1
2017,0.513465314448385,2,2,3,6448.62475436571,5,0,0,0,0,0,0,0,0,2,2,NA,2,1,2,2,2,9,9,1,1,1,1
2017,0.938151588143701,2,2,3,988.789129002743,2,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,8,11,1,1,1,1
2017,0.216343444737728,2,2,3,3589.73444659691,5,1,0,1,0,0,0,0,0,1,NA,NA,1,1,1,1,1,4,12,1,1,2,1
2017,1.00653499470861,1,2,3,3582.56930798095,5,0,0,0,0,0,0,0,0,3,1,4,2,1,2,2,2,8,9,1,1,2,1
2017,0.770197971672577,2,2,3,3224.31237718286,4,0,0,0,0,0,0,0,0,4,2,NA,2,2,2,2,2,9,9,1,3,2,1
2017,0.671023329805742,1,2,4,2149.54158478857,4,0,0,1,0,0,0,0,0,3,NA,NA,1,1,1,1,2,6,8,1,2,1,1
2017,0.529815530498452,2,1,4,1870.10117876606,3,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,2,6,6,1,1,1,1
2017,0.671023329805742,1,2,4,397.665193185886,1,0,0,1,0,0,0,0,0,2,2,NA,1,2,1,1,2,3,2,1,1,2,1
2017,0.216343444737728,2,2,4,3224.31237718286,4,1,1,1,1,1,1,1,0,1,NA,NA,1,1,1,1,2,1,1,1,1,2,1
2017,0.815722511437543,1,1,4,1612.15618859143,3,1,1,1,1,1,1,1,0,2,1,1,1,2,2,2,2,6,11,1,1,2,1
2017,1.22358376715632,1,1,4,286.605544638476,1,1,1,1,1,1,0,0,0,3,2,NA,2,2,2,2,1,1,1,1,1,2,2
2017,1.0895818629283,2,2,4,2149.54158478857,4,0,0,0,0,0,0,0,0,5,1,4,2,1,2,2,2,6,7,1,1,1,1
2017,0.815722511437543,1,1,4,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,2,8,9,1,1,2,1
2017,0.216343444737728,2,3,4,5496.37783230438,5,0,0,0,0,0,0,0,0,1,NA,NA,1,1,1,1,2,6,6,1,1,1,1
2017,0.608995493780016,2,3,4,3654.22069414057,5,0,0,0,0,0,0,0,0,5,1,3,2,1,2,2,2,9,10,1,1,1,1
2017,1.00822610624045,2,1,2,2149.54158478857,4,0,0,1,1,1,1,1,1,2,1,5,1,1,1,1,2,9,9,1,1,2,1
2017,0.653749117756979,2,2,2,7165.1386159619,5,0,0,0,0,0,0,0,0,3,2,NA,1,2,1,1,1,6,8,1,1,2,2
2017,0.671023329805742,1,2,2,5373.85396197143,5,1,0,0,0,1,0,0,0,2,2,NA,2,2,2,2,2,2,1,1,1,2,1
2017,1.34204665961148,1,2,2,3224.31237718286,4,0,0,0,0,0,0,0,0,4,1,4,2,1,2,2,2,6,6,1,1,1,1
2017,1.02693062889677,2,2,2,1289.72495087314,2,0,0,0,0,0,0,0,0,5,2,NA,2,1,2,2,2,6,7,1,1,2,1
2017,0.770197971672577,2,2,2,716.51386159619,2,1,1,1,0,0,0,0,0,6,NA,NA,2,2,1,1,1,6,12,2,2,1,2
2017,0.435832745171319,2,2,2,3546.74361490114,5,1,0,0,0,0,0,0,0,2,NA,NA,1,2,2,2,2,6,7,1,1,1,1
2017,0.407861255718771,1,1,2,3224.31237718286,4,0,0,0,0,0,0,0,0,1,NA,NA,1,1,1,1,1,1,1,1,1,2,2
2017,0.264907765249226,2,1,2,3224.31237718286,4,1,1,NA,0,0,0,0,0,1,NA,NA,1,1,1,1,1,12,12,1,2,2,3
2017,1.02693062889677,2,2,2,2579.44990174628,4,1,1,1,0,0,0,0,0,5,1,4,2,2,1,1,2,6,7,1,2,1,1
2017,2.16343444737728,2,1,2,286.605544638476,1,0,0,0,0,0,0,0,0,9,NA,NA,2,1,2,2,2,5,7,1,1,2,2
2017,0.815722511437543,1,1,2,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,12,1,1,2,1
2017,0.671023329805742,1,2,2,1612.15618859143,3,0,0,1,0,1,0,0,0,2,2,NA,2,2,2,1,1,4,12,1,1,2,2
2017,1.55230015757674,1,1,2,806.078094295714,2,1,1,1,1,1,1,1,0,4,1,1,2,2,2,2,1,3,12,1,1,2,1
2017,1.40516082003004,2,1,2,3224.31237718286,4,0,0,1,0,0,0,0,0,4,NA,NA,1,1,1,1,1,5,12,1,1,2,1
2017,1.65545464470244,2,1,2,3224.31237718286,4,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,6,9,1,1,1,1
2017,0.925833975972551,2,1,2,1074.77079239429,2,1,1,1,0,0,0,0,0,3,NA,NA,2,1,1,2,2,5,9,1,1,2,1
2017,0.506018352333885,1,2,2,2686.92698098571,4,1,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,6,6,1,1,2,1
2017,1.55230015757674,1,1,2,1074.77079239429,2,0,1,1,0,0,0,0,0,2,NA,NA,1,1,2,2,2,1,1,1,1,2,1
2017,1.51233915936067,2,1,2,2006.23881246933,3,1,1,1,1,1,1,1,1,3,NA,NA,1,2,1,1,1,1,1,2,2,2,2
2017,0.653749117756979,2,2,2,1791.28465399048,3,1,1,1,1,1,0,0,0,3,NA,NA,1,2,1,1,1,5,3,1,1,2,2
2017,0.815722511437543,1,1,2,1622.90389651537,3,1,1,1,0,0,0,0,0,2,1,1,2,2,2,2,2,6,12,1,1,2,1
2017,0.351290205007511,2,1,2,644.862475436571,1,1,1,1,0,0,0,0,0,1,NA,NA,1,1,1,1,2,6,6,1,1,1,1
2017,2.16343444737728,1,1,2,988.789129002743,2,1,1,1,1,1,1,1,0,5,2,NA,2,1,2,2,1,6,7,1,2,2,2
2017,0.506018352333885,1,2,2,2686.92698098571,4,0,0,0,NA,0,0,0,0,2,NA,NA,1,1,1,1,2,7,7,1,1,2,1
2017,1.8516679519451,2,1,2,1791.28465399048,3,0,0,1,0,0,0,0,0,6,NA,NA,2,2,1,2,2,7,8,1,2,2,2
2017,0.702580410015022,2,1,2,5373.85396197143,5,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,2,6,6,1,1,2,1
2017,0.462916987986276,2,1,2,2866.05544638476,4,1,1,1,0,0,0,0,0,3,NA,NA,2,2,2,1,1,6,1,1,2,2,1
2017,1.63144502287509,1,1,2,988.789129002743,2,1,1,1,0,1,1,1,0,5,NA,NA,1,2,1,1,2,4,4,1,2,2,2
2017,1.08171735925727,1,1,2,1397.20203011257,2,0,0,1,0,0,0,0,0,2,NA,NA,2,2,2,2,2,2,1,1,1,2,2
2017,0.264907765249226,2,1,2,4299.08316957714,5,0,0,0,0,0,0,0,0,1,NA,NA,2,1,1,2,2,6,6,1,1,2,1
2017,0.492718181532495,1,3,2,3761.69777338,5,0,0,0,0,0,0,0,0,2,1,1,1,1,3,2,2,4,4,1,1,2,1
2017,0.702580410015022,2,1,2,859.816633915428,2,0,1,1,1,1,0,0,0,3,NA,NA,1,2,1,1,2,3,6,1,1,2,2
2017,0.529815530498452,2,1,2,4299.08316957714,5,1,1,1,0,1,0,0,0,2,NA,NA,1,2,1,2,2,2,8,1,1,2,1
2017,1.91159688034792,1,1,2,1235.98641125343,2,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,8,11,1,1,2,1
2017,0.749954111885905,2,3,2,4299.08316957714,5,0,0,0,0,0,0,0,0,3,NA,NA,2,1,2,2,2,9,11,1,1,1,1
2017,0.702580410015022,2,1,2,2149.54158478857,4,1,0,0,0,0,0,0,0,2,1,5,1,2,1,2,2,4,1,1,2,2,1
2017,2.01645221248089,2,1,2,2686.92698098571,4,0,0,0,0,1,0,0,0,4,NA,NA,2,1,2,2,2,6,8,1,1,2,2
2017,2.16343444737728,2,1,2,1880.84888669,3,0,0,0,0,0,0,0,0,8,NA,NA,2,1,2,2,2,11,11,1,1,2,1
2017,0.815722511437543,1,1,2,3761.69777338,5,0,1,0,0,0,0,0,0,2,NA,NA,2,1,1,2,2,6,6,2,1,2,1
2017,0.759027528500828,1,2,2,2866.05544638476,4,0,0,0,0,0,0,0,0,6,NA,NA,1,1,1,2,2,6,6,1,1,2,1
2017,1.2508687841916,2,2,2,3224.31237718286,4,0,0,0,0,0,0,0,0,4,1,4,2,2,1,2,2,9,9,1,1,2,1
2017,1.34204665961148,1,2,2,1719.63326783086,3,0,0,1,0,0,0,0,0,5,1,5,2,1,2,2,2,8,8,1,1,1,1
2017,1.53954075559077,1,3,2,4567.77586767571,5,0,1,NA,0,0,0,0,0,4,1,4,2,1,2,2,2,8,9,1,1,1,1
2017,1.51233915936067,2,1,2,2794.40406022514,4,0,0,0,0,0,0,0,0,6,NA,NA,1,1,1,1,2,7,8,1,1,2,1
2017,1.18582372088221,1,2,2,4299.08316957714,5,0,0,0,0,0,0,0,0,4,NA,NA,2,1,2,2,2,6,12,1,1,1,1
2017,1.76849849084493,1,2,2,2686.92698098571,4,0,0,0,0,0,0,0,0,4,1,5,2,1,2,2,2,6,6,1,1,1,1
2017,2.01645221248089,2,1,2,1074.77079239429,2,1,1,1,1,1,1,1,0,5,NA,NA,1,2,1,1,1,2,12,1,2,2,2
2017,1.92588130657408,1,2,2,2686.92698098571,4,1,0,1,0,0,0,0,0,4,2,NA,2,2,2,2,1,8,7,3,2,2,2
2017,2.03930627859386,1,1,2,644.862475436571,1,0,1,1,0,1,1,0,0,8,NA,NA,1,1,2,1,2,6,4,1,1,2,1
2017,0.499969407923937,2,3,2,4299.08316957714,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,6,1,1,1,1
2017,0.264907765249226,2,1,2,2407.4865749632,4,1,1,1,0,1,0,1,0,1,NA,NA,1,2,1,1,2,1,8,1,2,2,1
2017,1.51233915936067,2,1,2,2042.06450554914,3,1,0,1,0,1,1,0,0,4,NA,NA,1,2,1,1,1,3,6,2,2,2,2
2017,0.407861255718771,1,1,2,4299.08316957714,5,0,0,0,0,0,0,0,0,1,NA,NA,1,1,1,1,1,8,12,1,2,2,2
2017,1.2508687841916,2,2,2,1343.46349049286,2,1,1,1,0,0,0,0,0,4,2,NA,1,2,1,1,1,1,1,1,2,2,2
2017,1.24159098352683,2,1,2,1343.46349049286,2,0,1,1,0,0,1,0,0,4,NA,NA,2,1,1,2,2,7,10,1,1,1,1
2017,0.938151588143701,2,2,2,1074.77079239429,2,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,6,6,1,1,2,1
2017,1.40516082003004,2,1,2,1074.77079239429,2,1,1,1,1,1,1,1,0,6,NA,NA,1,2,1,1,2,9,10,2,2,2,2
2017,1.92588130657408,1,2,2,895.642326995238,2,1,1,1,1,1,1,1,1,6,1,1,2,2,2,2,2,3,3,1,1,2,1
2017,1.51233915936067,2,1,2,2149.54158478857,4,1,1,1,0,0,0,0,0,3,1,4,2,2,2,2,2,2,12,1,1,2,2
2017,0.794723295747679,2,1,2,300.9358218704,1,1,1,1,0,0,0,0,0,5,NA,NA,1,1,1,1,1,2,4,1,2,2,1
2017,1.75645102503756,2,1,2,3070.7736925551,4,1,1,1,0,0,0,0,0,7,NA,NA,1,1,1,2,2,6,9,1,1,2,1
2017,0.794723295747679,2,1,2,1160.75245578583,2,1,1,1,1,1,1,1,0,5,NA,NA,1,2,1,1,1,6,6,1,2,2,2
2017,0.504113053120224,2,1,2,1074.77079239429,2,1,1,1,0,0,0,0,0,4,NA,NA,2,1,2,2,2,4,11,1,1,2,2
2017,2.06931830587806,2,1,2,1791.28465399048,3,0,0,0,0,0,0,0,0,6,NA,NA,2,2,2,2,2,8,12,1,1,1,1
2017,2.16343444737728,1,1,2,1791.28465399048,3,0,0,0,0,0,0,0,0,6,NA,NA,2,1,2,2,2,10,11,1,1,2,1
2017,1.05387061502253,2,1,2,4299.08316957714,5,1,1,1,0,0,0,0,0,3,NA,NA,1,2,1,1,2,5,6,1,1,2,1
2017,1.0596310609969,2,1,2,1343.46349049286,2,1,1,1,1,1,0,1,0,8,NA,NA,1,2,1,1,1,1,2,1,1,2,2
2017,0.529815530498452,2,1,2,4299.08316957714,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,12,1,1,2,1
2017,0.815722511437543,1,1,2,3654.22069414057,5,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,2,2,6,8,1,1,2,2
2017,0.702580410015022,2,1,2,2579.44990174628,4,1,1,1,1,1,1,1,0,2,NA,NA,2,1,1,1,1,6,7,1,1,1,1
2017,0.962940653287041,1,2,2,537.385396197143,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,6,2,1,1,2
2017,1.51233915936067,2,1,2,300.9358218704,1,1,1,1,1,1,1,1,1,3,NA,NA,1,1,1,1,2,4,4,1,2,2,2
2017,1.22358376715632,1,1,2,4299.08316957714,5,0,0,0,0,0,0,0,0,3,1,2,2,1,1,2,2,6,6,1,1,2,1
2017,0.529815530498452,2,1,2,2149.54158478857,4,1,1,1,0,1,1,1,0,2,NA,NA,1,2,2,2,2,6,4,1,1,2,1
2017,0.749954111885905,2,3,1,2149.54158478857,4,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,2,8,11,1,1,1,1
2017,0.513465314448385,2,2,1,2866.05544638476,4,0,0,0,0,0,0,0,0,3,1,2,2,1,2,2,2,8,8,1,1,2,1
2017,1.55230015757674,1,1,1,1074.77079239429,2,1,1,1,0,0,0,0,0,4,2,NA,2,2,2,2,2,2,4,1,2,2,2
2017,2.16343444737728,1,1,1,716.51386159619,2,0,1,1,0,0,0,0,0,6,1,3,1,1,1,2,2,4,6,1,1,2,1
2017,0.938151588143701,2,2,1,1074.77079239429,2,1,1,1,1,1,1,1,0,4,2,NA,2,2,1,1,1,6,9,1,2,2,2
2017,1.58109829450961,1,2,1,3224.31237718286,4,0,0,0,0,0,0,0,0,4,1,5,2,1,2,2,2,5,7,1,2,2,1
2017,1.2508687841916,2,2,1,1074.77079239429,2,1,1,1,0,0,0,0,0,4,NA,NA,1,1,1,2,2,3,3,1,1,2,2
2017,0.636565996063224,2,3,1,3940.82623877905,5,0,0,0,0,0,0,0,0,3,1,4,2,1,2,2,2,6,8,1,1,2,1
2017,1.08171735925727,1,1,1,1827.11034707029,3,1,1,1,0,0,0,0,0,2,NA,NA,1,1,1,2,2,1,1,1,1,2,2
2017,2.06931830587806,2,1,1,1612.15618859143,3,1,1,1,1,1,1,0,0,8,NA,NA,2,1,2,2,2,4,6,1,1,1,1
2017,0.253009176166943,1,2,4,3589.73444659691,5,1,0,0,0,0,0,1,0,1,NA,NA,1,2,2,1,1,7,8,2,2,2,1
2017,0.913493240670024,2,3,4,5373.85396197143,5,0,0,0,0,0,0,0,0,4,1,3,2,1,2,2,2,7,12,1,1,2,1
2017,0.506018352333885,1,2,4,2901.88113946457,4,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,2,5,4,1,2,2,1
2017,1.28366328612096,2,2,4,2866.05544638476,4,0,0,0,0,0,0,0,0,6,2,NA,2,1,1,2,2,9,11,1,1,2,1
2017,0.559228446740154,2,3,4,11464.221785539,5,0,0,0,0,0,0,0,0,3,1,4,2,2,2,2,2,8,9,1,1,2,2
2017,1.11845689348031,2,3,4,2686.92698098571,4,0,1,1,0,1,0,0,0,4,NA,NA,2,2,2,2,1,6,9,1,2,2,2
2017,0.492718181532495,1,3,4,3224.31237718286,4,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,6,6,1,2,2,2
2017,1.44441097993056,1,2,4,3493.00507528143,5,0,0,0,0,0,0,0,0,4,1,4,2,1,2,2,1,6,8,1,1,2,2
2017,0.759027528500828,1,2,4,5015.59703117333,5,0,0,0,0,0,0,0,0,3,NA,NA,2,2,2,2,2,6,6,1,2,2,2
2017,0.264907765249226,2,1,4,3439.26653566171,5,1,1,1,0,0,0,0,0,1,NA,NA,1,2,1,1,1,6,6,2,2,2,2
2017,0.320022729634891,2,3,3,236.449574326743,1,0,0,0,0,0,0,0,0,2,NA,NA,1,1,1,1,2,9,9,1,2,2,1
2017,0.435832745171319,2,2,3,232.150491157166,1,1,0,0,0,1,0,0,0,2,NA,NA,2,2,1,1,1,6,9,1,1,1,1
2017,1.97637286813702,1,2,3,558.880812045028,1,0,0,0,0,0,0,0,0,5,NA,NA,2,1,2,2,2,7,9,1,1,2,1
2017,0.304497746890008,2,3,3,2149.54158478857,4,1,0,0,0,0,0,0,0,2,1,3,1,2,1,1,1,4,11,1,2,1,2
2017,0.249984703961968,2,3,3,5373.85396197143,5,0,0,0,0,0,0,0,0,2,NA,NA,2,1,2,2,2,9,9,1,1,1,1
2017,0.435832745171319,2,2,3,322.431237718286,1,0,0,0,0,0,0,0,0,2,NA,NA,1,2,1,1,1,11,11,1,2,1,2
2017,0.328661251865252,2,2,3,429.908316957714,1,1,0,1,0,0,NA,0,1,2,NA,NA,1,2,1,2,2,11,12,1,2,2,2
2017,0.938151588143701,2,2,3,716.51386159619,2,1,0,0,0,0,0,0,0,3,1,4,2,2,1,2,2,7,7,1,1,2,1
2017,0.559228446740154,2,3,3,752.339554676,2,0,0,0,0,0,0,0,0,2,1,5,2,2,2,2,2,6,8,1,1,1,1
2017,0.216343444737728,2,3,3,451.4037328056,1,0,0,0,0,0,0,0,0,1,NA,NA,1,2,1,1,1,2,2,1,2,2,2
